"content","ecoregion","replicate","year","type","NofCell","totalCell","areaHa","areaPercentage"
"seralStage",139,4,1660,2,96,2784,600,0.0344827586206897
"seralStage",139,4,1660,3,145,2784,906.25,0.0520833333333333
"seralStage",139,4,1660,4,2531,2784,15818.75,0.909123563218391
"seralStage",139,4,1680,1,10,2784,62.5,0.00359195402298851
"seralStage",139,4,1680,2,79,2784,493.75,0.0283764367816092
"seralStage",139,4,1680,3,163,2784,1018.75,0.0585488505747126
"seralStage",139,4,1680,4,2526,2784,15787.5,0.907327586206897
"seralStage",139,4,1700,1,10,2784,62.5,0.00359195402298851
"seralStage",139,4,1700,2,90,2784,562.5,0.0323275862068966
"seralStage",139,4,1700,3,134,2784,837.5,0.048132183908046
"seralStage",139,4,1700,4,2545,2784,15906.25,0.914152298850575
"seralStage",139,4,1720,1,6,2784,37.5,0.0021551724137931
"seralStage",139,4,1720,2,95,2784,593.75,0.0341235632183908
"seralStage",139,4,1720,3,153,2784,956.25,0.0549568965517241
"seralStage",139,4,1720,4,2524,2784,15775,0.906609195402299
"seralStage",139,4,1740,1,2,2784,12.5,0.000718390804597701
"seralStage",139,4,1740,2,84,2784,525,0.0301724137931034
"seralStage",139,4,1740,3,151,2784,943.75,0.0542385057471264
"seralStage",139,4,1740,4,2542,2784,15887.5,0.913074712643678
"seralStage",139,4,1760,1,14,2784,87.5,0.00502873563218391
"seralStage",139,4,1760,2,75,2784,468.75,0.0269396551724138
"seralStage",139,4,1760,3,131,2784,818.75,0.0470545977011494
"seralStage",139,4,1760,4,2559,2784,15993.75,0.919181034482759
"seralStage",139,4,1780,1,7,2784,43.75,0.00251436781609195
"seralStage",139,4,1780,2,78,2784,487.5,0.0280172413793103
"seralStage",139,4,1780,3,138,2784,862.5,0.0495689655172414
"seralStage",139,4,1780,4,2556,2784,15975,0.918103448275862
"seralStage",139,4,1800,1,3,2784,18.75,0.00107758620689655
"seralStage",139,4,1800,2,87,2784,543.75,0.03125
"seralStage",139,4,1800,3,140,2784,875,0.0502873563218391
"seralStage",139,4,1800,4,2549,2784,15931.25,0.91558908045977
"seralStage",139,4,1820,1,8,2784,50,0.0028735632183908
"seralStage",139,4,1820,2,78,2784,487.5,0.0280172413793103
"seralStage",139,4,1820,3,136,2784,850,0.0488505747126437
"seralStage",139,4,1820,4,2556,2784,15975,0.918103448275862
"seralStage",139,4,1840,1,3,2784,18.75,0.00107758620689655
"seralStage",139,4,1840,2,87,2784,543.75,0.03125
"seralStage",139,4,1840,3,157,2784,981.25,0.0563936781609195
"seralStage",139,4,1840,4,2530,2784,15812.5,0.908764367816092
"seralStage",139,4,1860,1,11,2784,68.75,0.00395114942528736
"seralStage",139,4,1860,2,85,2784,531.25,0.0305316091954023
"seralStage",139,4,1860,3,153,2784,956.25,0.0549568965517241
"seralStage",139,4,1860,4,2530,2784,15812.5,0.908764367816092
"seralStage",139,4,1880,1,5,2784,31.25,0.00179597701149425
"seralStage",139,4,1880,2,70,2784,437.5,0.0251436781609195
"seralStage",139,4,1880,3,152,2784,950,0.0545977011494253
"seralStage",139,4,1880,4,2552,2784,15950,0.916666666666667
"seralStage",139,4,1900,1,6,2784,37.5,0.0021551724137931
"seralStage",139,4,1900,2,77,2784,481.25,0.0276580459770115
"seralStage",139,4,1900,3,133,2784,831.25,0.0477729885057471
"seralStage",139,4,1900,4,2562,2784,16012.5,0.920258620689655
"seralStage",139,4,1920,1,7,2784,43.75,0.00251436781609195
"seralStage",139,4,1920,2,69,2784,431.25,0.0247844827586207
"seralStage",139,4,1920,3,135,2784,843.75,0.0484913793103448
"seralStage",139,4,1920,4,2568,2784,16050,0.922413793103448
"seralStage",139,4,1940,1,5,2784,31.25,0.00179597701149425
"seralStage",139,4,1940,2,73,2784,456.25,0.0262212643678161
"seralStage",139,4,1940,3,145,2784,906.25,0.0520833333333333
"seralStage",139,4,1940,4,2556,2784,15975,0.918103448275862
"seralStage",139,4,1960,1,9,2784,56.25,0.00323275862068966
"seralStage",139,4,1960,2,79,2784,493.75,0.0283764367816092
"seralStage",139,4,1960,3,141,2784,881.25,0.0506465517241379
"seralStage",139,4,1960,4,2549,2784,15931.25,0.91558908045977
"seralStage",139,4,1980,1,7,2784,43.75,0.00251436781609195
"seralStage",139,4,1980,2,80,2784,500,0.028735632183908
"seralStage",139,4,1980,3,149,2784,931.25,0.0535201149425287
"seralStage",139,4,1980,4,2542,2784,15887.5,0.913074712643678
"seralStage",139,4,2000,1,10,2784,62.5,0.00359195402298851
"seralStage",139,4,2000,2,86,2784,537.5,0.0308908045977011
"seralStage",139,4,2000,3,138,2784,862.5,0.0495689655172414
"seralStage",139,4,2000,4,2545,2784,15906.25,0.914152298850575
"seralStage",139,5,1400,1,17,2786,106.25,0.00610193826274228
"seralStage",139,5,1400,2,97,2786,606.25,0.0348169418521177
"seralStage",139,5,1400,3,132,2786,825,0.0473797559224695
"seralStage",139,5,1400,4,2540,2786,15875,0.911701363962671
"seralStage",139,5,1420,1,7,2786,43.75,0.00251256281407035
"seralStage",139,5,1420,2,85,2786,531.25,0.0305096913137114
"seralStage",139,5,1420,3,162,2786,1012.5,0.0581478822684853
"seralStage",139,5,1420,4,2532,2786,15825,0.908829863603733
"seralStage",139,5,1440,1,10,2786,62.5,0.00358937544867193
"seralStage",139,5,1440,2,90,2786,562.5,0.0323043790380474
"seralStage",139,5,1440,3,144,2786,900,0.0516870064608758
"seralStage",139,5,1440,4,2542,2786,15887.5,0.912419239052405
"seralStage",139,5,1460,1,9,2786,56.25,0.00323043790380474
"seralStage",139,5,1460,2,92,2786,575,0.0330222541277818
"seralStage",139,5,1460,3,148,2786,925,0.0531227566403446
"seralStage",139,5,1460,4,2537,2786,15856.25,0.910624551328069
"seralStage",139,5,1480,1,6,2786,37.5,0.00215362526920316
"seralStage",139,5,1480,2,95,2786,593.75,0.0340990667623833
"seralStage",139,5,1480,3,154,2786,962.5,0.0552763819095477
"seralStage",139,5,1480,4,2531,2786,15818.75,0.908470926058866
"seralStage",139,5,1500,1,7,2786,43.75,0.00251256281407035
"seralStage",139,5,1500,2,96,2786,600,0.0344580043072505
"seralStage",139,5,1500,3,150,2786,937.5,0.053840631730079
"seralStage",139,5,1500,4,2533,2786,15831.25,0.9091888011486
"seralStage",139,5,1520,1,4,2786,25,0.00143575017946877
"seralStage",139,5,1520,2,83,2786,518.75,0.029791816223977
"seralStage",139,5,1520,3,160,2786,1000,0.0574300071787509
"seralStage",139,5,1520,4,2538,2786,15862.5,0.910983488872936
"seralStage",139,5,1540,1,11,2786,68.75,0.00394831299353912
"seralStage",139,5,1540,2,82,2786,512.5,0.0294328786791098
"seralStage",139,5,1540,3,136,2786,850,0.0488155061019383
"seralStage",139,5,1540,4,2555,2786,15968.75,0.917085427135678
"seralStage",139,5,1560,1,7,2786,43.75,0.00251256281407035
"seralStage",139,5,1560,2,93,2786,581.25,0.033381191672649
"seralStage",139,5,1560,3,149,2786,931.25,0.0534816941852118
"seralStage",139,5,1560,4,2536,2786,15850,0.910265613783202
"seralStage",139,5,1580,1,6,2786,37.5,0.00215362526920316
"seralStage",139,5,1580,2,78,2786,487.5,0.0279971284996411
"seralStage",139,5,1580,3,141,2786,881.25,0.0506101938262742
"seralStage",139,5,1580,4,2561,2786,16006.25,0.919239052404882
"seralStage",139,5,1600,1,8,2786,50,0.00287150035893754
"seralStage",139,5,1600,2,78,2786,487.5,0.0279971284996411
"seralStage",139,5,1600,3,128,2786,800,0.0459440057430007
"seralStage",139,5,1600,4,2571,2786,16068.75,0.922828427853553
"seralStage",139,5,1620,1,4,2786,25,0.00143575017946877
"seralStage",139,5,1620,2,88,2786,550,0.031586503948313
"seralStage",139,5,1620,3,163,2786,1018.75,0.0585068198133525
"seralStage",139,5,1620,4,2530,2786,15812.5,0.908111988513999
"seralStage",139,5,1640,1,5,2786,31.25,0.00179468772433597
"seralStage",139,5,1640,2,84,2786,525,0.0301507537688442
"seralStage",139,5,1640,3,149,2786,931.25,0.0534816941852118
"seralStage",139,5,1640,4,2547,2786,15918.75,0.914213926776741
"seralStage",139,5,1660,1,4,2786,25,0.00143575017946877
"seralStage",139,5,1660,2,83,2786,518.75,0.029791816223977
"seralStage",139,5,1660,3,155,2786,968.75,0.0556353194544149
"seralStage",139,5,1660,4,2544,2786,15900,0.913137114142139
"seralStage",139,5,1680,1,8,2786,50,0.00287150035893754
"seralStage",139,5,1680,2,80,2786,500,0.0287150035893754
"seralStage",139,5,1680,3,147,2786,918.75,0.0527638190954774
"seralStage",139,5,1680,4,2549,2786,15931.25,0.914931801866475
"seralStage",139,5,1700,1,10,2786,62.5,0.00358937544867193
"seralStage",139,5,1700,2,94,2786,587.5,0.0337401292175162
"seralStage",139,5,1700,3,135,2786,843.75,0.0484565685570711
"seralStage",139,5,1700,4,2545,2786,15906.25,0.913496051687006
"seralStage",139,5,1720,1,4,2786,25,0.00143575017946877
"seralStage",139,5,1720,2,90,2786,562.5,0.0323043790380474
"seralStage",139,5,1720,3,148,2786,925,0.0531227566403446
"seralStage",139,5,1720,4,2541,2786,15881.25,0.912060301507538
"seralStage",139,5,1740,1,5,2786,31.25,0.00179468772433597
"seralStage",139,5,1740,2,76,2786,475,0.0272792534099067
"seralStage",139,5,1740,3,148,2786,925,0.0531227566403446
"seralStage",139,5,1740,4,2555,2786,15968.75,0.917085427135678
"seralStage",139,5,1760,1,8,2786,50,0.00287150035893754
"seralStage",139,5,1760,2,84,2786,525,0.0301507537688442
"seralStage",139,5,1760,3,141,2786,881.25,0.0506101938262742
"seralStage",139,5,1760,4,2551,2786,15943.75,0.91564967695621
"seralStage",139,5,1780,1,10,2786,62.5,0.00358937544867193
"seralStage",139,5,1780,2,91,2786,568.75,0.0326633165829146
"seralStage",139,5,1780,3,136,2786,850,0.0488155061019383
"seralStage",139,5,1780,4,2546,2786,15912.5,0.913854989231874
"seralStage",139,5,1800,1,6,2786,37.5,0.00215362526920316
"seralStage",139,5,1800,2,87,2786,543.75,0.0312275664034458
"seralStage",139,5,1800,3,157,2786,981.25,0.0563531945441493
"seralStage",139,5,1800,4,2535,2786,15843.75,0.909906676238335
"seralStage",139,5,1820,1,10,2786,62.5,0.00358937544867193
"seralStage",139,5,1820,2,78,2786,487.5,0.0279971284996411
"seralStage",139,5,1820,3,144,2786,900,0.0516870064608758
"seralStage",139,5,1820,4,2553,2786,15956.25,0.916367552045944
"seralStage",139,5,1840,1,9,2786,56.25,0.00323043790380474
"seralStage",139,5,1840,2,79,2786,493.75,0.0283560660445083
"seralStage",139,5,1840,3,160,2786,1000,0.0574300071787509
"seralStage",139,5,1840,4,2537,2786,15856.25,0.910624551328069
"seralStage",139,5,1860,1,9,2786,56.25,0.00323043790380474
"seralStage",139,5,1860,2,68,2786,425,0.0244077530509691
"seralStage",139,5,1860,3,137,2786,856.25,0.0491744436468055
"seralStage",139,5,1860,4,2572,2786,16075,0.923187365398421
"seralStage",139,5,1880,1,8,2786,50,0.00287150035893754
"seralStage",139,5,1880,2,92,2786,575,0.0330222541277818
"seralStage",139,5,1880,3,122,2786,762.5,0.0437903804737976
"seralStage",139,5,1880,4,2564,2786,16025,0.920315865039483
"seralStage",139,5,1900,1,7,2786,43.75,0.00251256281407035
"seralStage",139,5,1900,2,99,2786,618.75,0.0355348169418521
"seralStage",139,5,1900,3,133,2786,831.25,0.0477386934673367
"seralStage",139,5,1900,4,2547,2786,15918.75,0.914213926776741
"seralStage",139,5,1920,1,3,2786,18.75,0.00107681263460158
"seralStage",139,5,1920,2,85,2786,531.25,0.0305096913137114
"seralStage",139,5,1920,3,159,2786,993.75,0.0570710696338837
"seralStage",139,5,1920,4,2539,2786,15868.75,0.911342426417803
"seralStage",139,5,1940,1,5,2786,31.25,0.00179468772433597
"seralStage",139,5,1940,2,85,2786,531.25,0.0305096913137114
"seralStage",139,5,1940,3,161,2786,1006.25,0.0577889447236181
"seralStage",139,5,1940,4,2535,2786,15843.75,0.909906676238335
"seralStage",139,5,1960,1,6,2786,37.5,0.00215362526920316
"seralStage",139,5,1960,2,72,2786,450,0.0258435032304379
"seralStage",139,5,1960,3,149,2786,931.25,0.0534816941852118
"seralStage",139,5,1960,4,2557,2786,15981.25,0.917803302225413
"seralStage",139,5,1980,1,6,2786,37.5,0.00215362526920316
"seralStage",139,5,1980,2,72,2786,450,0.0258435032304379
"seralStage",139,5,1980,3,150,2786,937.5,0.053840631730079
"seralStage",139,5,1980,4,2555,2786,15968.75,0.917085427135678
"seralStage",139,5,2000,1,8,2786,50,0.00287150035893754
"seralStage",139,5,2000,2,71,2786,443.75,0.0254845656855707
"seralStage",139,5,2000,3,145,2786,906.25,0.052045944005743
"seralStage",139,5,2000,4,2557,2786,15981.25,0.917803302225413
"seralStage",139,6,1400,1,7,2779,43.75,0.00251889168765743
"seralStage",139,6,1400,2,91,2779,568.75,0.0327455919395466
"seralStage",139,6,1400,3,137,2779,856.25,0.0492983087441526
"seralStage",139,6,1400,4,2544,2779,15900,0.915437207628643
"seralStage",139,6,1420,1,3,2779,18.75,0.00107952500899604
"seralStage",139,6,1420,2,101,2779,631.25,0.0363440086362001
"seralStage",139,6,1420,3,151,2779,943.75,0.0543360921194674
"seralStage",139,6,1420,4,2524,2779,15775,0.908240374235336
"seralStage",139,6,1440,1,4,2779,25,0.00143936667866139
"seralStage",139,6,1440,2,60,2779,375,0.0215905001799208
"seralStage",139,6,1440,3,168,2779,1050,0.0604534005037783
"seralStage",139,6,1440,4,2547,2779,15918.75,0.916516732637639
"seralStage",139,6,1460,1,4,2779,25,0.00143936667866139
"seralStage",139,6,1460,2,69,2779,431.25,0.024829075206909
"seralStage",139,6,1460,3,122,2779,762.5,0.0439006836991724
"seralStage",139,6,1460,4,2584,2779,16150,0.929830874415257
"seralStage",139,6,1480,1,2,2779,12.5,0.000719683339330694
"seralStage",139,6,1480,2,82,2779,512.5,0.0295070169125585
"seralStage",139,6,1480,3,130,2779,812.5,0.0467794170564951
"seralStage",139,6,1480,4,2565,2779,16031.25,0.922993882691616
"seralStage",139,6,1500,1,8,2779,50,0.00287873335732278
"seralStage",139,6,1500,2,82,2779,512.5,0.0295070169125585
"seralStage",139,6,1500,3,140,2779,875,0.0503778337531486
"seralStage",139,6,1500,4,2549,2779,15931.25,0.91723641597697
"seralStage",139,6,1520,1,7,2779,43.75,0.00251889168765743
"seralStage",139,6,1520,2,89,2779,556.25,0.0320259086002159
"seralStage",139,6,1520,3,141,2779,881.25,0.050737675422814
"seralStage",139,6,1520,4,2541,2779,15881.25,0.914357682619647
"seralStage",139,6,1540,1,9,2779,56.25,0.00323857502698813
"seralStage",139,6,1540,2,85,2779,531.25,0.0305865419215545
"seralStage",139,6,1540,3,143,2779,893.75,0.0514573587621447
"seralStage",139,6,1540,4,2542,2779,15887.5,0.914717524289313
"seralStage",139,6,1560,1,7,2779,43.75,0.00251889168765743
"seralStage",139,6,1560,2,67,2779,418.75,0.0241093918675783
"seralStage",139,6,1560,3,146,2779,912.5,0.0525368837711407
"seralStage",139,6,1560,4,2559,2779,15993.75,0.920834832673624
"seralStage",139,6,1580,1,6,2779,37.5,0.00215905001799208
"seralStage",139,6,1580,2,70,2779,437.5,0.0251889168765743
"seralStage",139,6,1580,3,125,2779,781.25,0.0449802087081684
"seralStage",139,6,1580,4,2578,2779,16112.5,0.927671824397265
"seralStage",139,6,1600,1,4,2779,25,0.00143936667866139
"seralStage",139,6,1600,2,86,2779,537.5,0.0309463835912199
"seralStage",139,6,1600,3,142,2779,887.5,0.0510975170924793
"seralStage",139,6,1600,4,2547,2779,15918.75,0.916516732637639
"seralStage",139,6,1620,1,2,2779,12.5,0.000719683339330694
"seralStage",139,6,1620,2,64,2779,400,0.0230298668585822
"seralStage",139,6,1620,3,144,2779,900,0.05181720043181
"seralStage",139,6,1620,4,2569,2779,16056.25,0.924433249370277
"seralStage",139,6,1640,1,5,2779,31.25,0.00179920834832674
"seralStage",139,6,1640,2,76,2779,475,0.0273479668945664
"seralStage",139,6,1640,3,138,2779,862.5,0.0496581504138179
"seralStage",139,6,1640,4,2559,2779,15993.75,0.920834832673624
"seralStage",139,6,1660,1,3,2779,18.75,0.00107952500899604
"seralStage",139,6,1660,2,92,2779,575,0.0331054336092119
"seralStage",139,6,1660,3,116,2779,725,0.0417416336811803
"seralStage",139,6,1660,4,2566,2779,16037.5,0.923353724361281
"seralStage",139,6,1680,1,10,2779,62.5,0.00359841669665347
"seralStage",139,6,1680,2,87,2779,543.75,0.0313062252608852
"seralStage",139,6,1680,3,146,2779,912.5,0.0525368837711407
"seralStage",139,6,1680,4,2534,2779,15837.5,0.91183879093199
"seralStage",139,6,1700,1,8,2779,50,0.00287873335732278
"seralStage",139,6,1700,2,83,2779,518.75,0.0298668585822238
"seralStage",139,6,1700,3,152,2779,950,0.0546959337891328
"seralStage",139,6,1700,4,2535,2779,15843.75,0.912198632601655
"seralStage",139,6,1720,1,6,2779,37.5,0.00215905001799208
"seralStage",139,6,1720,2,80,2779,500,0.0287873335732278
"seralStage",139,6,1720,3,151,2779,943.75,0.0543360921194674
"seralStage",139,6,1720,4,2542,2779,15887.5,0.914717524289313
"seralStage",139,6,1740,1,9,2779,56.25,0.00323857502698813
"seralStage",139,6,1740,2,61,2779,381.25,0.0219503418495862
"seralStage",139,6,1740,3,147,2779,918.75,0.052896725440806
"seralStage",139,6,1740,4,2562,2779,16012.5,0.92191435768262
"seralStage",139,6,1760,1,5,2779,31.25,0.00179920834832674
"seralStage",139,6,1760,2,73,2779,456.25,0.0262684418855703
"seralStage",139,6,1760,3,130,2779,812.5,0.0467794170564951
"seralStage",139,6,1760,4,2571,2779,16068.75,0.925152932709608
"seralStage",139,6,1780,1,9,2779,56.25,0.00323857502698813
"seralStage",139,6,1780,2,82,2779,512.5,0.0295070169125585
"seralStage",139,6,1780,3,134,2779,837.5,0.0482187837351565
"seralStage",139,6,1780,4,2554,2779,15962.5,0.919035624325297
"seralStage",139,6,1800,1,4,2779,25,0.00143936667866139
"seralStage",139,6,1800,2,87,2779,543.75,0.0313062252608852
"seralStage",139,6,1800,3,147,2779,918.75,0.052896725440806
"seralStage",139,6,1800,4,2541,2779,15881.25,0.914357682619647
"seralStage",139,6,1820,1,5,2779,31.25,0.00179920834832674
"seralStage",139,6,1820,2,82,2779,512.5,0.0295070169125585
"seralStage",139,6,1820,3,131,2779,818.75,0.0471392587261605
"seralStage",139,6,1820,4,2561,2779,16006.25,0.921554516012954
"seralStage",139,6,1840,1,6,2779,37.5,0.00215905001799208
"seralStage",139,6,1840,2,84,2779,525,0.0302267002518892
"seralStage",139,6,1840,3,135,2779,843.75,0.0485786254048219
"seralStage",139,6,1840,4,2554,2779,15962.5,0.919035624325297
"seralStage",139,6,1860,1,4,2779,25,0.00143936667866139
"seralStage",139,6,1860,2,79,2779,493.75,0.0284274919035624
"seralStage",139,6,1860,3,140,2779,875,0.0503778337531486
"seralStage",139,6,1860,4,2556,2779,15975,0.919755307664628
"seralStage",139,6,1880,1,7,2779,43.75,0.00251889168765743
"seralStage",139,6,1880,2,86,2779,537.5,0.0309463835912199
"seralStage",139,6,1880,3,148,2779,925,0.0532565671104714
"seralStage",139,6,1880,4,2538,2779,15862.5,0.913278157610651
"seralStage",139,6,1900,1,3,2779,18.75,0.00107952500899604
"seralStage",139,6,1900,2,86,2779,537.5,0.0309463835912199
"seralStage",139,6,1900,3,138,2779,862.5,0.0496581504138179
"seralStage",139,6,1900,4,2552,2779,15950,0.918315940985966
"seralStage",139,6,1920,1,8,2779,50,0.00287873335732278
"seralStage",139,6,1920,2,71,2779,443.75,0.0255487585462397
"seralStage",139,6,1920,3,149,2779,931.25,0.0536164087801367
"seralStage",139,6,1920,4,2550,2779,15937.5,0.917596257646635
"seralStage",139,6,1940,1,8,2779,50,0.00287873335732278
"seralStage",139,6,1940,2,89,2779,556.25,0.0320259086002159
"seralStage",139,6,1940,3,128,2779,800,0.0460597337171644
"seralStage",139,6,1940,4,2554,2779,15962.5,0.919035624325297
"seralStage",139,6,1960,1,6,2779,37.5,0.00215905001799208
"seralStage",139,6,1960,2,102,2779,637.5,0.0367038503058654
"seralStage",139,6,1960,3,136,2779,850,0.0489384670744872
"seralStage",139,6,1960,4,2534,2779,15837.5,0.91183879093199
"seralStage",139,6,1980,1,7,2779,43.75,0.00251889168765743
"seralStage",139,6,1980,2,87,2779,543.75,0.0313062252608852
"seralStage",139,6,1980,3,171,2779,1068.75,0.0615329255127744
"seralStage",139,6,1980,4,2513,2779,15706.25,0.904282115869018
"seralStage",139,6,2000,1,2,2779,12.5,0.000719683339330694
"seralStage",139,6,2000,2,92,2779,575,0.0331054336092119
"seralStage",139,6,2000,3,162,2779,1012.5,0.0582943504857863
"seralStage",139,6,2000,4,2522,2779,15762.5,0.907520690896006
"seralStage",139,7,1400,1,5,2783,31.25,0.00179662234998203
"seralStage",139,7,1400,2,69,2783,431.25,0.0247933884297521
"seralStage",139,7,1400,3,156,2783,975,0.0560546173194395
"seralStage",139,7,1400,4,2553,2783,15956.25,0.917355371900826
"seralStage",139,7,1420,1,6,2783,37.5,0.00215594681997844
"seralStage",139,7,1420,2,78,2783,487.5,0.0280273086597197
"seralStage",139,7,1420,3,126,2783,787.5,0.0452748832195473
"seralStage",139,7,1420,4,2573,2783,16081.25,0.924541861300755
"seralStage",139,7,1440,1,7,2783,43.75,0.00251527128997485
"seralStage",139,7,1440,2,82,2783,512.5,0.0294646065397054
